REGION,STATE,COUNTY,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
3,KENTUCKY,Barren County,44485,44445,44544,-40,99,104,512,171,628,-67,-116,0,0,28,208,28,208,11.5070402,14.11410399,-2.607063794,0,4.67473508,4.67473508
3,KENTUCKY,Bath County,12750,12708,12778,-42,70,33,165,57,183,-24,-18,0,2,-19,85,-19,87,12.94828533,14.36082555,-1.412540218,0.156948913,6.670328808,6.827277721
3,KENTUCKY,Bell County,24097,23942,23858,-155,-84,64,273,118,449,-54,-176,0,0,-101,90,-101,90,11.42259414,18.78661088,-7.364016736,0,3.765690377,3.765690377
3,KENTUCKY,Boone County,135968,136403,137412,435,1009,407,1624,242,1264,165,360,0,87,267,538,267,625,11.86202363,9.232511002,2.629512627,0.635465552,3.929660537,4.565126089
3,KENTUCKY,Bourbon County,20252,20285,20229,33,-56,44,188,56,264,-12,-76,0,-2,47,18,47,16,9.280742459,13.03253196,-3.751789505,-0.098731303,0.888581725,0.789850422
3,KENTUCKY,Boyd County,48261,48175,47899,-86,-276,123,501,208,719,-85,-218,0,-1,2,-67,2,-68,10.42946062,14.96762912,-4.538168495,-0.020817287,-1.394758207,-1.415575494
3,KENTUCKY,Boyle County,30614,30701,30747,87,46,78,283,118,408,-40,-125,0,8,129,159,129,167,9.211040229,13.2795209,-4.068480667,0.260382763,5.175107408,5.435490171
3,KENTUCKY,Bracken County,8400,8390,8439,-10,49,32,92,30,105,2,-13,0,0,-11,61,-11,61,10.93350764,12.4784598,-1.544952166,0,7.249390932,7.249390932
3,KENTUCKY,Breathitt County,13718,13679,13553,-39,-126,35,164,67,212,-32,-48,0,0,-7,-79,-7,-79,12.04465335,15.56991774,-3.525264395,0,-5.80199765,-5.80199765
3,KENTUCKY,Breckinridge County,20432,20432,20651,0,219,70,234,81,274,-11,-40,0,0,13,259,13,259,11.39157316,13.33885062,-1.947277463,0,12.60862157,12.60862157
3,KENTUCKY,Bullitt County,82217,82293,82918,76,625,212,784,218,861,-6,-77,0,6,83,691,83,697,9.490893464,10.42303479,-0.932141322,0.072634389,8.365060438,8.437694827
3,KENTUCKY,Butler County,12371,12318,12294,-53,-24,37,133,52,181,-15,-48,0,2,-38,21,-38,23,10.80773606,14.70827239,-3.900536324,0.162522347,1.706484642,1.869006989
3,KENTUCKY,Caldwell County,12649,12632,12624,-17,-8,36,124,52,186,-16,-62,0,-2,0,54,0,52,9.819448844,14.72917327,-4.909724422,-0.158378207,4.276211593,4.117833386
3,KENTUCKY,Calloway County,37103,37147,37560,44,413,89,306,112,502,-23,-196,1,11,66,603,67,614,8.192003427,13.43916902,-5.247165594,0.294483783,16.14306558,16.43754936
3,KENTUCKY,Campbell County,93076,93086,93050,10,-36,253,998,246,1048,7,-50,0,20,4,-18,4,2,10.72334207,11.26058366,-0.537241587,0.214896635,-0.193406971,0.021489664
3,KENTUCKY,Carlisle County,4826,4811,4791,-15,-20,15,50,26,60,-11,-10,0,0,-4,-10,-4,-10,10.41449698,12.49739638,-2.082899396,0,-2.082899396,-2.082899396
3,KENTUCKY,Carroll County,10810,10833,10863,23,30,35,155,29,156,6,-1,0,0,17,29,17,29,14.28834808,14.38053097,-0.092182891,0,2.673303835,2.673303835
3,KENTUCKY,Carter County,26627,26575,26412,-52,-163,72,277,92,411,-20,-134,0,0,-30,-34,-30,-34,10.45539472,15.5132391,-5.057844377,0,-1.283333648,-1.283333648
3,KENTUCKY,Casey County,15941,15886,15866,-55,-20,42,162,69,275,-27,-113,0,0,-27,92,-27,92,10.20408163,17.32174351,-7.11766188,0,5.794910557,5.794910557
3,KENTUCKY,Christian County,72748,72696,72357,-52,-339,378,1484,178,811,200,673,-5,-24,-250,-981,-255,-1005,20.46148649,11.18211964,9.279366852,-0.330913528,-13.52609046,-13.85700399
3,KENTUCKY,Clark County,36972,36999,36871,27,-128,92,403,111,462,-19,-59,1,8,46,-84,47,-76,10.91105997,12.50846081,-1.597400839,0.216596724,-2.274265602,-2.057668878
3,KENTUCKY,Clay County,20345,20294,20206,-51,-88,48,221,71,285,-23,-64,0,0,-28,-27,-28,-27,10.91358025,14.07407407,-3.160493827,0,-1.333333333,-1.333333333
3,KENTUCKY,Clinton County,9253,9216,9265,-37,49,22,102,42,160,-20,-58,0,0,-16,107,-16,107,11.03836373,17.31508035,-6.276716628,0,11.57945999,11.57945999
3,KENTUCKY,Crittenden County,8990,8985,8947,-5,-38,21,98,41,119,-20,-21,0,0,16,-17,16,-17,10.93018068,13.27236226,-2.342181575,0,-1.896051751,-1.896051751
3,KENTUCKY,Cumberland County,5888,5856,5879,-32,23,13,73,30,125,-17,-52,0,1,-14,74,-14,75,12.44141457,21.30379208,-8.862377503,0.170430337,12.61184491,12.78227525
3,KENTUCKY,Daviess County,103312,103291,103063,-21,-228,273,1206,336,1209,-63,-3,0,33,46,-277,46,-244,11.68865154,11.71772779,-0.029076248,0.319838724,-2.684706863,-2.364868139
3,KENTUCKY,Edmonson County,12126,12132,12291,6,159,17,112,44,167,-27,-55,-1,1,35,215,34,216,9.171682431,13.67563362,-4.503951194,0.081890022,17.60635467,17.68824469
3,KENTUCKY,Elliott County,7354,7334,7381,-20,47,15,43,22,76,-7,-33,0,0,-12,80,-12,80,5.844376487,10.32959565,-4.485219164,0,10.87325858,10.87325858
3,KENTUCKY,Estill County,14163,14134,14092,-29,-42,30,139,62,206,-32,-67,0,0,4,22,4,22,9.849075321,14.59647134,-4.747396018,0,1.558846454,1.558846454
3,KENTUCKY,Fayette County,322570,322403,321793,-167,-610,927,3631,844,2945,83,686,11,226,-269,-1564,-258,-1338,11.27296661,9.143180026,2.129786587,0.701649808,-4.855665046,-4.154015238
3,KENTUCKY,Fleming County,15082,15091,15224,9,133,50,179,44,221,6,-42,0,0,3,177,3,177,11.80933531,14.58024081,-2.770905492,0,11.67738743,11.67738743
3,KENTUCKY,Floyd County,35942,35756,35274,-186,-482,85,405,175,671,-90,-266,0,1,-96,-219,-96,-218,11.40363227,18.89342531,-7.489793045,0.028157117,-6.16640856,-6.138251443
3,KENTUCKY,Franklin County,51541,51569,51682,28,113,131,499,161,658,-30,-159,2,32,57,231,59,263,9.665765949,12.74563927,-3.079873318,0.619848718,4.474532934,5.094381653
3,KENTUCKY,Fulton County,6515,6501,6512,-14,11,11,70,25,109,-14,-39,0,0,2,50,2,50,10.7584723,16.75247829,-5.994005994,0,7.684623069,7.684623069
3,KENTUCKY,Gallatin County,8690,8667,8775,-23,108,27,95,30,93,-3,2,0,1,-20,108,-20,109,10.89324619,10.66391469,0.229331499,0.114665749,12.38390093,12.49856668
3,KENTUCKY,Garrard County,16953,16935,17362,-18,427,47,169,76,219,-29,-50,0,-1,11,485,11,484,9.855089366,12.77079628,-2.915706913,-0.058314138,28.28235706,28.22404292
3,KENTUCKY,Grant County,24941,25008,25244,67,236,88,327,63,309,25,18,0,-1,41,218,41,217,13.01440739,12.29801799,0.716389397,-0.039799411,8.676271591,8.63647218
3,KENTUCKY,Graves County,36649,36512,36615,-137,103,104,410,147,531,-43,-121,1,3,-94,218,-93,221,11.21336852,14.52267972,-3.309311198,0.082049038,5.962230093,6.044279131
3,KENTUCKY,Grayson County,26420,26410,26524,-10,114,77,308,99,380,-22,-72,0,-1,14,185,14,184,11.63713303,14.3575018,-2.720368761,-0.037782899,6.9898364,6.952053501
3,KENTUCKY,Green County,11107,11112,11291,5,179,28,108,46,160,-18,-52,0,-1,24,236,24,235,9.641565862,14.28380128,-4.642235415,-0.089273758,21.06860688,20.97933313
3,KENTUCKY,Greenup County,35962,35852,35649,-110,-203,60,328,132,560,-72,-232,0,1,-35,22,-35,23,9.174696857,15.66411659,-6.489419728,0.027971637,0.615376009,0.643347646
3,KENTUCKY,Hancock County,9095,9092,9064,-3,-28,19,88,28,123,-9,-35,0,0,6,5,6,5,9.693765147,13.54923992,-3.855474774,0,0.550782111,0.550782111
3,KENTUCKY,Hardin County,110702,110719,111607,17,888,366,1334,343,1213,23,121,0,9,-8,749,-8,758,12.00039582,10.91190414,1.088491674,0.080962191,6.737853423,6.818815613
3,KENTUCKY,Harlan County,26831,26689,26164,-142,-525,79,302,154,525,-75,-223,0,1,-66,-303,-66,-302,11.42792273,19.86642196,-8.438499234,0.037840804,-11.46576353,-11.42792273
3,KENTUCKY,Harrison County,18692,18705,18950,13,245,50,211,59,259,-9,-48,0,0,23,293,23,293,11.20701102,13.75647324,-2.549462223,0,15.56234232,15.56234232
3,KENTUCKY,Hart County,19288,19271,19460,-17,189,67,231,72,254,-5,-23,0,2,-11,209,-11,211,11.92842942,13.11610854,-1.18767912,0.103276445,10.79238853,10.89566497
3,KENTUCKY,Henderson County,44793,44645,44329,-148,-316,125,478,155,654,-30,-176,0,2,-117,-148,-117,-146,10.74471194,14.70092387,-3.956211927,0.044956954,-3.326814575,-3.281857621
3,KENTUCKY,Henry County,15678,15666,15657,-12,-9,41,167,60,189,-19,-22,0,1,8,10,8,11,10.66309102,12.0678096,-1.404718577,0.063850844,0.638508444,0.702359289
3,KENTUCKY,Hickman County,4521,4521,4424,0,-97,6,28,15,77,-9,-49,0,0,10,-48,10,-48,6.260480716,17.21632197,-10.95584125,0,-10.73225266,-10.73225266
3,KENTUCKY,Hopkins County,45423,45367,45138,-56,-229,118,512,188,690,-70,-178,0,3,16,-60,16,-57,11.31429203,15.24777637,-3.933484338,0.06629468,-1.325893597,-1.259598917
3,KENTUCKY,Jackson County,12955,12951,12984,-4,33,35,161,49,211,-14,-50,0,0,10,83,10,83,12.41565452,16.27144785,-3.855793329,0,6.400616927,6.400616927
3,KENTUCKY,Jefferson County,782969,782123,777874,-846,-4249,2208,9278,2498,9686,-290,-408,27,527,-572,-4458,-545,-3931,11.89489467,12.4179726,-0.523077929,0.675642325,-5.715395607,-5.039753282
3,KENTUCKY,Jessamine County,52991,52972,53626,-19,654,143,591,146,551,-3,40,0,14,-16,598,-16,612,11.08838815,10.33790503,0.750483124,0.262669093,11.2197227,11.48239179
3,KENTUCKY,Johnson County,22680,22634,22556,-46,-78,48,220,71,349,-23,-129,0,-1,-22,48,-22,47,9.736667404,15.44589511,-5.709227705,-0.044257579,2.124363797,2.080106218
3,KENTUCKY,Kenton County,169064,169183,169495,119,312,544,2188,424,1757,120,431,0,42,-3,-191,-3,-149,12.92082745,10.37563704,2.545190417,0.248023196,-1.127915011,-0.879891815
3,KENTUCKY,Knott County,14251,14160,14053,-91,-107,25,129,61,213,-36,-84,0,0,-55,-24,-55,-24,9.144720519,15.09942225,-5.954701733,0,-1.701343352,-1.701343352
3,KENTUCKY,Knox County,30193,30135,29909,-58,-226,78,391,125,522,-47,-131,-1,1,-9,-100,-10,-99,13.02378256,17.38724935,-4.363466791,0.033308907,-3.33089068,-3.297581773
3,KENTUCKY,Larue County,14867,14870,15028,3,158,39,158,49,179,-10,-21,0,-1,14,182,14,181,10.56926885,11.97404509,-1.404776239,-0.066894107,12.17472741,12.1078333
3,KENTUCKY,Laurel County,62613,62662,62561,49,-101,160,709,217,858,-57,-149,-1,1,108,33,107,34,11.32379834,13.70355286,-2.379754518,0.015971507,0.527059725,0.543031232
3,KENTUCKY,Lawrence County,16293,16288,16290,-5,2,43,188,60,228,-17,-40,1,0,11,39,12,39,11.5415311,13.99717601,-2.455644914,0,2.394253791,2.394253791
3,KENTUCKY,Lee County,7395,7360,7451,-35,91,17,62,36,136,-19,-74,-1,1,-15,166,-16,167,8.37215583,18.36472892,-9.992573088,0.135034772,22.41577206,22.55080683
3,KENTUCKY,Leslie County,10513,10455,10278,-58,-177,32,99,45,165,-13,-66,0,1,-44,-112,-44,-111,9.549992765,15.91665461,-6.366661843,0.096464573,-10.80403222,-10.70756765
3,KENTUCKY,Letcher County,21548,21428,21253,-120,-175,45,212,104,352,-59,-140,0,1,-59,-40,-59,-39,9.934162742,16.49445889,-6.560296151,0.046859258,-1.874370329,-1.82751107
3,KENTUCKY,Lewis County,13080,13061,12987,-19,-74,38,153,45,192,-7,-39,0,0,-11,-36,-11,-36,11.747543,14.74201474,-2.994471744,0,-2.764127764,-2.764127764
3,KENTUCKY,Lincoln County,24275,24238,24243,-37,5,69,296,92,370,-23,-74,0,-1,-14,79,-14,78,12.21096925,15.26371156,-3.052742311,-0.041253274,3.259008684,3.217755409
3,KENTUCKY,Livingston County,8888,8845,8959,-43,114,19,80,47,165,-28,-85,0,0,-14,202,-14,202,8.986744552,18.53516064,-9.548416086,0,22.69152999,22.69152999
3,KENTUCKY,Logan County,27432,27497,27771,65,274,105,344,102,358,3,-14,0,4,64,284,64,288,12.44843309,12.95505537,-0.506622277,0.144749222,10.27719476,10.42194398
3,KENTUCKY,Lyon County,8680,8664,8803,-16,139,10,49,30,160,-20,-111,0,-1,6,254,6,253,5.610579951,18.32026106,-12.70968111,-0.114501632,29.08341444,28.96891281
3,KENTUCKY,McCracken County,67875,67836,67454,-39,-382,178,679,251,980,-73,-301,0,-2,38,-91,38,-93,10.0376968,14.48739744,-4.449700643,-0.029566117,-1.345258334,-1.374824451
3,KENTUCKY,McCreary County,16888,16851,16892,-37,41,41,195,53,228,-12,-33,0,3,-25,69,-25,72,11.55795276,13.513914,-1.955961236,0.177814658,4.089737131,4.267551789
3,KENTUCKY,McLean County,9152,9114,9100,-38,-14,22,98,42,154,-20,-56,0,0,-18,40,-18,40,10.76095311,16.91006918,-6.149116065,0,4.39222576,4.39222576
3,KENTUCKY,Madison County,92701,92920,94666,219,1746,234,979,257,1029,-23,-50,0,7,237,1802,237,1809,10.43787916,10.97096798,-0.533088823,0.074632435,19.21252119,19.28715363
3,KENTUCKY,Magoffin County,11637,11594,11497,-43,-97,33,142,45,171,-12,-29,0,-1,-30,-69,-30,-70,12.29916418,14.81096531,-2.511801135,-0.086613832,-5.976354424,-6.062968256
3,KENTUCKY,Marion County,19581,19580,19725,-1,145,54,211,68,262,-14,-51,0,0,13,196,13,196,10.73654751,13.3316372,-2.595089683,0,9.973285842,9.973285842
3,KENTUCKY,Marshall County,31659,31665,31748,6,83,84,271,133,499,-49,-228,-1,1,60,310,59,311,8.54714333,15.73809787,-7.190954536,0.031539274,9.777175027,9.808714302
3,KENTUCKY,Martin County,11287,11228,11140,-59,-88,28,104,54,145,-26,-41,0,-1,-34,-46,-34,-47,9.298998569,12.96494993,-3.665951359,-0.089413448,-4.113018598,-4.202432046
3,KENTUCKY,Mason County,17120,17085,16931,-35,-154,43,200,76,227,-33,-27,0,2,-1,-132,-1,-130,11.75917215,13.3466604,-1.587488241,0.117591722,-7.761053622,-7.6434619
3,KENTUCKY,Meade County,30003,29981,30131,-22,150,55,268,81,281,-26,-13,0,1,5,160,5,161,8.916688848,9.349214799,-0.432525952,0.033271227,5.323396327,5.356667554
3,KENTUCKY,Menifee County,6113,6115,6194,2,79,18,72,27,106,-9,-34,0,0,12,113,12,113,11.69875701,17.22317004,-5.524413031,0,18.36054919,18.36054919
3,KENTUCKY,Mercer County,22641,22616,22850,-25,234,54,226,85,308,-31,-82,0,0,6,319,6,319,9.941494743,13.54858576,-3.607091013,0,14.03246382,14.03246382
3,KENTUCKY,Metcalfe County,10286,10271,10349,-15,78,26,110,47,169,-21,-59,0,0,7,139,7,139,10.66925315,16.39185257,-5.722599418,0,13.48205626,13.48205626
3,KENTUCKY,Monroe County,11338,11301,11233,-37,-68,24,117,41,171,-17,-54,0,0,-20,-15,-20,-15,10.38430816,15.17706577,-4.792757611,0,-1.331321559,-1.331321559
3,KENTUCKY,Montgomery County,28114,28091,28219,-23,128,66,321,81,360,-15,-39,0,-2,-7,166,-7,164,11.40117208,12.78636122,-1.385189132,-0.07103534,5.895933227,5.824897887
3,KENTUCKY,Morgan County,13726,13719,13820,-7,101,34,119,48,176,-14,-57,0,0,7,159,7,159,8.642289117,12.78187298,-4.139583863,0,11.54726025,11.54726025
3,KENTUCKY,Muhlenberg County,30928,30875,30694,-53,-181,80,321,99,479,-19,-158,-1,-2,-32,-27,-33,-29,10.42732544,15.55977846,-5.13245302,-0.06496776,-0.877064757,-0.942032516
3,KENTUCKY,Nelson County,46738,46756,47098,18,342,118,519,134,546,-16,-27,0,-2,34,367,34,365,11.05973107,11.6350928,-0.575361732,-0.042619388,7.820657617,7.77803823
3,KENTUCKY,Nicholas County,7537,7536,7712,-1,176,18,79,22,118,-4,-39,0,0,4,218,4,218,10.36201469,15.47743966,-5.115424974,0,28.59391396,28.59391396
3,KENTUCKY,Ohio County,23772,23726,23688,-46,-38,56,263,68,342,-12,-79,0,-4,-32,40,-32,36,11.09376977,14.42611887,-3.332349095,-0.168726536,1.687265365,1.518538828
3,KENTUCKY,Oldham County,67607,67642,68685,35,1043,126,539,141,528,-15,11,0,4,48,1036,48,1040,7.907457804,7.746081114,0.16137669,0.058682433,15.19875006,15.2574325
3,KENTUCKY,Owen County,11278,11294,11294,16,0,21,87,44,152,-23,-65,0,0,40,65,40,65,7.703205242,13.45847353,-5.755268284,0,5.755268284,5.755268284
3,KENTUCKY,Owsley County,4051,4018,3953,-33,-65,6,41,26,91,-20,-50,0,0,-14,-14,-14,-14,10.28729143,22.83276879,-12.54547736,0,-3.51273366,-3.51273366
3,KENTUCKY,Pendleton County,14644,14640,14607,-4,-33,36,169,43,197,-7,-28,0,2,5,-10,5,-8,11.55674086,13.47146716,-1.914726297,0.136766164,-0.68383082,-0.547064656
3,KENTUCKY,Perry County,28473,28378,27929,-95,-449,89,287,126,505,-37,-218,0,3,-57,-235,-57,-232,10.19411441,17.93737901,-7.743264603,0.106558687,-8.347097164,-8.240538477
3,KENTUCKY,Pike County,58669,58408,57391,-261,-1017,138,538,249,998,-111,-460,0,2,-148,-560,-148,-558,9.291962798,17.2367637,-7.944800905,0.034542613,-9.671931537,-9.637388924
3,KENTUCKY,Powell County,13129,13085,13133,-44,48,32,159,55,163,-23,-4,0,1,-21,48,-21,49,12.12907163,12.43420551,-0.305133877,0.076283469,3.66160653,3.737889999
3,KENTUCKY,Pulaski County,65034,65016,65423,-18,407,163,684,270,1003,-107,-319,0,-1,92,728,92,727,10.4876609,15.37883608,-4.891175185,-0.015332838,11.16230575,11.14697292
3,KENTUCKY,Robertson County,2193,2184,2257,-9,73,5,21,11,43,-6,-22,0,0,-2,97,-2,97,9.45732943,19.36500788,-9.907678451,0,43.68385499,43.68385499
3,KENTUCKY,Rockcastle County,16037,16053,16115,16,62,34,150,44,273,-10,-123,0,0,27,185,27,185,9.326038299,16.9733897,-7.647351405,0,11.5021139,11.5021139
3,KENTUCKY,Rowan County,24662,24732,24861,70,129,80,232,71,251,9,-19,0,0,61,145,61,145,9.356159135,10.12239631,-0.766237171,0,5.84759946,5.84759946
3,KENTUCKY,Russell County,17991,17975,18156,-16,181,50,176,90,284,-40,-108,0,-1,24,292,24,291,9.742326534,15.72057236,-5.978245828,-0.055354128,16.16340539,16.10805126
3,KENTUCKY,Scott County,57155,57477,58252,322,775,194,673,154,498,40,175,0,6,277,588,277,594,11.63061981,8.606313024,3.024306786,0.103690518,10.1616708,10.26536132
3,KENTUCKY,Shelby County,48065,48179,48461,114,282,128,560,117,512,11,48,0,16,103,209,103,225,11.58940397,10.59602649,0.993377483,0.331125828,4.325331126,4.656456954
3,KENTUCKY,Simpson County,19594,19620,19718,26,98,57,232,53,255,4,-23,0,-1,22,120,22,119,11.79521074,12.96456353,-1.169352789,-0.050841426,6.100971071,6.050129646
3,KENTUCKY,Spencer County,19490,19564,19916,74,352,45,176,41,205,4,-29,0,0,69,386,69,386,8.915906788,10.38500507,-1.469098278,0,19.55420466,19.55420466
3,KENTUCKY,Taylor County,26023,26020,26235,-3,215,90,295,92,394,-2,-99,0,9,-1,306,-1,315,11.29078557,15.07989666,-3.78911109,0.344464645,11.71179791,12.05626256
3,KENTUCKY,Todd County,12243,12280,12285,37,5,44,157,32,158,12,-1,0,-5,25,9,25,4,12.782414,12.86383065,-0.08141665,-0.407083249,0.732749847,0.325666599
3,KENTUCKY,Trigg County,14061,14068,14192,7,124,33,167,57,240,-24,-73,0,3,33,195,33,198,11.8188252,16.985138,-5.16631281,0.212314225,13.80042463,14.01273885
3,KENTUCKY,Trimble County,8474,8461,8530,-13,69,19,80,25,126,-6,-46,0,-1,-7,118,-7,117,9.416750044,14.83138132,-5.414631275,-0.117709376,13.88970632,13.77199694
3,KENTUCKY,Union County,13668,13646,13544,-22,-102,38,148,52,192,-14,-44,0,0,-7,-57,-7,-57,10.88635528,14.12283928,-3.236484001,0,-4.192717911,-4.192717911
3,KENTUCKY,Warren County,134554,134933,137212,379,2279,385,1712,325,1301,60,411,2,133,311,1733,313,1866,12.58152823,9.561079572,3.020448658,0.977420125,12.73585772,13.71327785
3,KENTUCKY,Washington County,12027,12024,12072,-3,48,34,124,45,168,-11,-44,0,-2,9,92,9,90,10.29216468,13.94422311,-3.652058433,-0.166002656,7.636122178,7.470119522
3,KENTUCKY,Wayne County,19555,19528,19540,-27,12,53,209,71,300,-18,-91,0,-2,-7,102,-7,100,10.69929354,15.35783762,-4.658544077,-0.102385584,5.22166479,5.119279206
3,KENTUCKY,Webster County,13017,12989,12813,-28,-176,41,146,55,210,-14,-64,-1,0,-13,-112,-14,-112,11.31695217,16.27780792,-4.960855748,0,-8.681497558,-8.681497558
3,KENTUCKY,Whitley County,36712,36687,36939,-25,252,121,516,122,570,-1,-54,0,3,-23,299,-23,302,14.01678755,15.48366066,-1.466873115,0.081492951,8.122130769,8.20362372
3,KENTUCKY,Wolfe County,6562,6552,6507,-10,-45,17,84,27,123,-10,-39,0,0,1,-7,1,-7,12.86469102,18.83758328,-5.972892258,0,-1.072057585,-1.072057585
3,KENTUCKY,Woodford County,26871,26892,27075,21,183,62,235,64,288,-2,-53,0,-8,24,243,24,235,8.709025886,10.67318917,-1.964163285,-0.296477477,9.005503363,8.709025886
3,LOUISIANA,Louisiana,4657757,4651203,4624047,-6554,-27156,13337,55942,13460,55335,-123,607,88,2692,-6542,-30312,-6454,-27620,12.06263982,11.93175386,0.13088596,0.580469529,-6.536104148,-5.955634619
3,LOUISIANA,Acadia Parish,57576,57455,57288,-121,-167,169,820,204,833,-35,-13,1,2,-87,-167,-86,-165,14.29281089,14.51940423,-0.226593343,0.034860514,-2.91085295,-2.875992435
3,LOUISIANA,Allen Parish,22750,22697,22687,-53,-10,67,301,77,291,-10,10,0,11,-44,-35,-44,-24,13.26458664,12.8239027,0.440683942,0.484752336,-1.542393795,-1.05764146
3,LOUISIANA,Ascension Parish,126500,126984,128369,484,1385,378,1570,187,1039,191,531,8,61,279,773,287,834,12.296703,8.137754403,4.158948593,0.477769989,6.054363959,6.532133948
3,LOUISIANA,Assumption Parish,21039,20968,20689,-71,-279,63,218,58,282,5,-64,-1,5,-74,-219,-75,-214,10.46642821,13.53914108,-3.072712869,0.240055693,-10.51443935,-10.27438366
3,LOUISIANA,Avoyelles Parish,39693,39616,39236,-77,-380,114,453,141,584,-27,-131,0,10,-49,-263,-49,-253,11.48987978,14.81256024,-3.322680465,0.25363973,-6.670724902,-6.417085172
3,LOUISIANA,Beauregard Parish,36549,36573,36584,24,11,86,476,96,464,-10,12,1,10,34,-17,35,-7,13.01310879,12.68504723,0.328061566,0.273384639,-0.464753885,-0.191369247
3,LOUISIANA,Bienville Parish,12981,12899,12776,-82,-123,20,141,52,235,-32,-94,0,1,-50,-31,-50,-30,10.98344693,18.30574489,-7.322297955,0.077896787,-2.414800389,-2.336903603
3,LOUISIANA,Bossier Parish,128746,128615,129144,-131,529,372,1581,340,1400,32,181,-1,76,-165,245,-166,321,12.26727292,10.86286027,1.404412649,0.589698129,1.901000547,2.490698676
3,LOUISIANA,Caddo Parish,237848,237056,233092,-792,-3964,720,2991,740,3302,-20,-311,-2,42,-766,-3664,-768,-3622,12.72365298,14.04664063,-1.322987655,0.178667143,-15.58658125,-15.4079141
3,LOUISIANA,Calcasieu Parish,216785,216416,205282,-369,-11134,699,2826,624,2468,75,358,2,92,-450,-11380,-448,-11288,13.40295662,11.70505907,1.697897548,0.436331213,-53.972274,-53.53594278
3,LOUISIANA,Caldwell Parish,9645,9617,9571,-28,-46,32,91,35,147,-3,-56,0,2,-25,6,-25,8,9.485094851,15.3220763,-5.836981447,0.208463623,0.625390869,0.833854492
3,LOUISIANA,Cameron Parish,5617,5619,5080,2,-539,14,71,18,67,-4,4,0,-2,6,-534,6,-536,13.27226844,12.524535,0.747733433,-0.373866717,-99.82241331,-100.19628
3,LOUISIANA,Catahoula Parish,8906,8859,8805,-47,-54,33,116,30,114,3,2,0,0,-50,-57,-50,-57,13.13405797,12.9076087,0.226449275,0,-6.453804348,-6.453804348
3,LOUISIANA,Claiborne Parish,14170,14109,14038,-61,-71,35,141,69,213,-34,-72,0,0,-27,-1,-27,-1,10.01882972,15.13482787,-5.115998153,0,-0.07105553,-0.07105553
3,LOUISIANA,Concordia Parish,18687,18589,18376,-98,-213,60,212,61,292,-1,-80,-1,18,-96,-152,-97,-134,11.47030975,15.79872853,-4.328418775,0.973894224,-8.223995672,-7.250101447
3,LOUISIANA,De Soto Parish,26812,26854,26919,42,65,74,321,84,380,-10,-59,0,0,51,121,51,121,11.93907723,14.13348707,-2.194409834,0,4.500399829,4.500399829
